source_image,entry_type,volume_or_year_greek,volume_or_year_english,subsection_greek,subsection_english,author_greek,author_english,normalized_author,editor_translator,title_greek,title_english,page_numbers,lecture_count,disciplines,needs_review,primary_disciplines,processed,row_id,insufficient_information,aboutness_topic,period_covered,place_covered,genre,discipline,model,input_tokens,output_tokens
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Δ. Μανουηλίδου,D. Manouilidou,D. Manouilidis,,Περίπτωσις μυοκλονίας καὶ θεραπεία αὐτῆς διὰ τῆς θυρεοειδίνης,A case of myoclonus and its treatment with thyroidin,σ. 4,,"Medicine, Neuroscience",False,"Medicine, Psychology",True,685,False,a clinical case of myoclonus treated with thyroid extract,none,none,original_research,"Medicine, Neuroscience",claude-sonnet-5,2178,192
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Α. Κρητικοῦ,A. Kritikou,A. Kritikos,,Διάρροια ἐξ ὑποχλωρυδρίας.,Diarrhea from hypochlorhydria.,σ. 8,,Medicine,False,Medicine,True,686,False,diarrhea caused by hypochlorhydria (low stomach acid),none,none,original_research,Medicine,claude-sonnet-5,2148,188
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Δ. Μανουηλίδου,D. Manouilidou,D. Manouilidis,,Βακτηριουρία.,Bacteriuria.,σ. 7-11,,"Medicine, Biology, Science",False,"Medicine, Natural & Exact Science",True,687,False,bacteria in urine (bacteriuria),none,none,original_research,"Medicine, Biology",claude-sonnet-5,2126,183
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Α. Ἀντωνακοπούλου,A. Antonakopoulou,A. Antonakopoulos,,Ἡ διάγνωσις τοῦ Ποττείου νοσήματος παρ' ἐνηλίξιν,The diagnosis of Pott's disease in adults,σ. 12,,Medicine,False,Medicine,True,688,False,diagnosing Pott's disease (spinal tuberculosis) in adult patients,none,none,original_research,Medicine,claude-sonnet-5,2169,191
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Τ. Σγουρδαίου,T. Sgourdaiou,T. Sgourdaiou,,Σκωληκοειδῖτις μετὰ σαλπιγγοπαραμητρίτιδος,Appendicitis with salpingo-parametritis,σ. 16,,"Medicine, Obstetrics",False,Medicine,True,689,False,a clinical case of appendicitis complicated by salpingo-parametritis,none,none,original_research,Medicine,claude-sonnet-5,2163,188
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Π. Ἀπέργη,P. Apergi,P. Apergis,,Περὶ ἐξελέγξεως τοῦ νοθευμένου γάλακτος,On the detection of adulterated milk,σ. 22,,"Medicine, Public Health, Chemistry, Nutrition, Science",False,"Medicine, Natural & Exact Science, Public Health & Epidemiology",True,690,False,Methods for detecting adulteration in milk,none,none,original_research,"Chemistry, Biology, Public Health",claude-sonnet-5,2150,188
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Α. Κρητικοῦ,A. Kritikou,A. Kritikos,,Περιπτώσεις ἑλμινθιάσεως ἰδιάζουσαι,Peculiar cases of helminthiasis,σ. 26,,"Medicine, Science",False,"Medicine, Natural & Exact Science",True,691,False,unusual clinical cases of intestinal worm infection,none,none,original_research,Medicine,claude-sonnet-5,2153,181
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Γ. Νούλη,G. Nouli,G. Noulis,,Περὶ ὑγιεινῆς τῶν σχολῶν,On school hygiene,σ. 28,,"Medicine, Public Health, Education",False,"Education, Medicine, Public Health & Epidemiology",True,692,False,hygiene standards and practices in schools,contemporary,none,committee_report,"Health, Education, Public Health",claude-sonnet-5,2137,188
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Γ. Νούλη,G. Nouli,G. Noulis,,Παρατηρήσεις ἐπὶ τοῦ ὀροϊνώδους πλευριτικοῦ ἐξιδρώματος,Observations on serofibrinous pleural effusion,σ. 30.,,"Medicine, Science",False,"Medicine, Natural & Exact Science",True,693,False,clinical observations on serofibrinous pleural effusion,none,none,original_research,Medicine,claude-sonnet-5,2174,182
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Γ. Νούλη,G. Nouli,G. Noulis,,Ἡ διὰ χλωροφορμίου ἀναισθησία ἐπὶ καρδιοπαθειῶν,Chloroform anesthesia in heart diseases,σ. 82,,"Medicine, Cardiology, Science",False,"Medicine, Natural & Exact Science",True,694,False,use of chloroform anesthesia in patients with heart disease,none,none,original_research,"Medicine, Cardiology",claude-sonnet-5,2167,190
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Η. Ν. Ἐλευθεριάδου,I. N. Eleftheriadou,I. N. Elevtheriadou,,Χειλεογλωσσολαρυγγιτικὴ παράλυσις μετὰ συμπτωμάτων περιφερικῆς πολυνευρίτιδος,Labio-glosso-laryngeal paralysis with symptoms of peripheral polyneuritis,σ. 35,,"Medicine, Neuroscience",False,"Medicine, Psychology",True,695,False,a clinical case of labio-glosso-laryngeal paralysis with peripheral polyneuritis symptoms,none,none,original_research,"Medicine, Neuroscience",claude-sonnet-5,2206,209
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Ν. Ταπτᾶ,N. Tapta,N. Tapta,,Νοσολογία τῶν παραρρηνίων κόλπων,Nosology of the paranasal sinuses,σ. 42,,"Medicine, Science",False,"Medicine, Natural & Exact Science",True,696,False,disease classification of the paranasal sinuses,none,none,original_research,Medicine,claude-sonnet-5,2144,178
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Αν. Γαβριηλίδου,An. Gavriilidou,An. Gavriilidis,,Ὀφθαλμικαὶ ἐπιπλοκαὶ κατὰ τὸν τυφοειδῆ πυρετὸν,Ocular complications during typhoid fever,σ. 49,,"Medicine, Ophthalmology",False,Medicine,True,697,False,ocular complications occurring during typhoid fever,none,none,original_research,"Medicine, Ophthalmology",claude-sonnet-5,2174,188
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Ι. Μπίστη,I. Mpisti,I. Bisti,,Ἀτροφία τοῦ βολβοῦ τοῦ ὀφθαλμοῦ μετὰ προσβολὴν γρίππης,Atrophy of the eyeball after an attack of influenza,σ. 55,,"Medicine, Ophthalmology, Science",False,"Medicine, Natural & Exact Science",True,698,False,a case of eyeball atrophy following influenza infection,none,none,original_research,"Medicine, Ophthalmology",claude-sonnet-5,2179,190
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Π. Παπανικολάου,P. Papanikolaou,P. Papanikolaou,,Ἀπηχήσεις παθολογικαὶ τῶν ῥινικῶν παθήσεων ἀνὰ τὸν λοιπὸν ὀργανισμόν,Pathological repercussions of nasal diseases on the rest of the organism,σ. 56,,"Medicine, Physiology",False,Medicine,True,699,False,how nasal diseases produce pathological effects elsewhere in the body,none,none,original_research,Medicine,claude-sonnet-5,2197,186
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Α. Γαβριηλίδου,A. Gavriilidou,An. Gavriilidis,,Ἡμιαωψία ὑπὸ φιλολογικὴν ἔποψιν,Hemianopsia from a philological perspective,σ. 65,,"Medicine, Ophthalmology, Philology",False,"Medicine, Philology",True,700,False,the medical condition hemianopsia examined through philological (linguistic/terminological) analysis,none,none,original_research,"Medicine, Philology, Ophthalmology",claude-sonnet-5,2156,207
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Κ. Μακρῆ,K. Makri,K. Makris,,Ὀστεομυελίτης ἄνευ ἐμπυήσεως,Osteomyelitis without suppuration,σ. 68,,Medicine,False,Medicine,True,701,False,a medical case study on osteomyelitis without suppuration,none,none,original_research,Medicine,claude-sonnet-5,2146,182
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Ξ. Ζώτου,X. Zotou,X. Zotou,,Παθήσεις τοῦ περιφερικοῦ νευρικοῦ συστήματος κατὰ τὸν τυφοειδῆ πυρετόν,Diseases of the peripheral nervous system during typhoid fever,σ. 71,,"Medicine, Neuroscience, Science",False,"Medicine, Natural & Exact Science, Psychology",True,702,False,peripheral nervous system complications occurring during typhoid fever,none,none,original_research,"Medicine, History of Medicine",claude-sonnet-5,2185,192
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Δ. Ἀντίπα,D. Antipa,D. Antipas,,Ἐγχείρησις προπτώσεως τοῦ ὀρθοῦ κατὰ τὴν μέθοδον Gérard Marchand,Operation for rectal prolapse according to the Gérard Marchand method,σ. 74,,Medicine,False,Medicine,True,703,False,a surgical technique for rectal prolapse based on Gérard Marchand's method,none,none,original_research,Medicine,claude-sonnet-5,2183,190
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Π. Παπανικολάου,P. Papanikolaou,P. Papanikolaou,,"Ἀδενοκαρκίνωμα τοῦ φάρυγγος μετὰ ὠτικῶν ἐνοχλήσεων, αἱμοπτυσμῶν καὶ δυσπνοίας","Adenocarcinoma of the pharynx with ear discomfort, hemoptysis and dyspnea",σ. 75,,Medicine,False,Medicine,True,704,False,"a clinical case of pharyngeal adenocarcinoma with ear discomfort, hemoptysis and dyspnea",none,none,original_research,Medicine,claude-sonnet-5,2222,204
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Π. Παπανικολάου,P. Papanikolaou,P. Papanikolaou,,Ἡ γρίππη παρ' ἡμῖν,Influenza among us,σ. 76,,"Medicine, Epidemiology, Public Health",False,"Medicine, Public Health & Epidemiology",True,705,False,an outbreak of influenza in the local population,contemporary,Constantinople,original_research,"Medicine, Epidemiology, Public Health",claude-sonnet-5,2136,198
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Α. Γαβριηλίδου,A. Gavriilidou,An. Gavriilidis,,Περίπτωσις τῆς νόσου τῶν τριχῶν Piedra. Περίπτωσις στικτῆς κερατίτιδος,A case of the hair disease Piedra. A case of punctate keratitis,σ. 77,,"Medicine, Ophthalmology",False,Medicine,True,706,False,clinical case reports of a hair fungal disease (Piedra) and an eye condition (punctate keratitis),none,none,original_research,"Medicine, Ophthalmology",claude-sonnet-5,2185,209
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Δ. Ἀντίπα,D. Antipa,D. Antipas,,Κήλη δεξιὰ μετὰ σκωληκοειδίτιδος,Right hernia with appendicitis,σ. 80,,Medicine,False,Medicine,True,707,False,a clinical case of right-sided hernia complicated by appendicitis,none,none,original_research,Medicine,claude-sonnet-5,2147,186
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Α. Κρητικοῦ,A. Kritikou,A. Kritikos,,Περὶ παροξυστικῆς ταχυκαρδίας,On paroxysmal tachycardia,σ. 84,,"Medicine, Cardiology",False,Medicine,True,708,False,a medical condition characterized by sudden episodes of rapid heartbeat,none,none,original_research,"Medicine, Cardiology",claude-sonnet-5,2143,195
image_0231_left.png,Journal Article,ΤΟΜΟΣ ΚΘ' (1907),VOLUME 29 (1907),Παράρτημα ΚΘ' τόμου. Βιολογικῆς ἐπιτροπῆς ἐργασία (τῶν ἐτῶν 1902 - 1904),Appendix to Volume 29. Work of the Biological Committee (years 1902 - 1904),Π. Ἰατροπούλου,P. Iatropoulou,P. Iatropoulou,,Περὶ θεραπείας τῆς ἀποκολλήσεως τοῦ ἀμφιβληστροειδοῦς,On the treatment of retinal detachment,σ. 87,,"Medicine, Ophthalmology",False,Medicine,True,709,False,treatment methods for retinal detachment,contemporary,none,original_research,"Medicine, Ophthalmology",claude-sonnet-5,2168,188
